app_id,tat_days,issued
APP-01165,0.069,1
APP-01166,0.534,1
APP-01167,5.582,0
APP-01168,0.156,1
APP-01169,0.114,1
APP-01170,0.242,1
APP-01171,0.25,1
APP-01172,4.3,0
APP-01173,0.165,1
APP-01174,0.136,0
APP-01175,0.085,1
APP-01176,0.496,0
APP-01177,0.101,1
APP-01178,5.622,0
APP-01179,0.145,1
APP-01180,0.061,1
APP-01181,0.164,1
APP-01182,0.144,1
APP-01183,4.606,1
APP-01184,0.064,1
APP-01185,4.358,1
APP-01186,3.65,1
APP-01187,0.335,1
APP-01188,6.664,0
APP-01189,0.285,0
APP-01190,6.459,1
APP-01191,0.203,0
APP-01192,0.075,1
APP-01193,0.164,0
APP-01194,8.707,0
APP-01195,0.174,1
APP-01196,0.27,1
APP-01197,10.557,0
APP-01198,0.378,0
APP-01199,7.865,0
APP-01200,0.171,1
APP-01201,0.127,1
APP-01202,0.068,1
APP-01203,0.064,0
APP-01204,5.503,1
APP-01205,0.101,1
APP-01206,0.147,1
APP-01207,0.113,1
APP-01208,0.067,1
APP-01209,0.067,1
APP-01210,0.096,1
APP-01211,0.12,0
APP-01212,0.24,1
APP-01213,0.144,0
APP-01214,0.067,1
APP-01215,0.293,1
APP-01216,0.185,1
APP-01217,0.148,1
APP-01218,0.181,1
APP-01219,0.178,0
APP-01220,0.192,0
APP-01221,0.159,1
APP-01222,0.173,0
APP-01223,0.114,0
APP-01224,0.1,0
APP-01225,0.148,1
APP-01226,0.319,1
APP-01227,0.056,1
APP-01228,0.173,1
APP-01229,0.03,1
APP-01230,5.645,0
APP-01231,0.064,0
APP-01232,1.33,1
APP-01233,0.189,1
APP-01234,0.247,1
APP-01235,10.405,0
APP-01236,16.508,0
APP-01237,0.555,1
APP-01238,0.074,1
APP-01239,0.122,0
APP-01240,0.079,1
APP-01241,0.138,1
APP-01242,11.34,1
APP-01243,5.723,0
APP-01244,0.07,1
APP-01245,0.079,0
APP-01246,0.095,1
APP-01247,0.195,0
APP-01248,0.152,1
APP-01249,3.711,0
APP-01250,6.589,1
APP-01251,0.141,0
APP-01252,0.237,0
APP-01253,1.831,0
APP-01254,0.25,0
APP-01255,0.082,1
APP-01256,0.148,1
APP-01257,0.214,0
APP-01258,0.24,1
APP-01259,0.061,1
APP-01260,0.774,1
APP-01261,0.069,1
APP-01262,0.215,1
APP-01263,0.224,1
APP-01264,0.114,1
APP-01265,0.111,1
APP-01266,13.421,1
APP-01267,0.149,1
APP-01268,0.214,1
APP-01269,0.164,1
APP-01270,3.101,1
APP-01271,0.122,0
APP-01272,0.126,1
APP-01273,0.14,1
APP-01274,0.268,1
APP-01275,0.197,0
APP-01276,0.049,1
APP-01277,0.186,1
APP-01278,0.169,1
APP-01279,0.177,0
APP-01280,0.27,1
APP-01281,4.609,1
APP-01282,0.222,1
APP-01283,0.254,0
APP-01284,0.105,1
APP-01285,0.205,0
APP-01286,5.448,0
APP-01287,6.619,0
APP-01288,8.756,0
APP-01289,0.153,1
APP-01290,0.131,0
APP-01291,0.195,1
APP-01292,0.118,0
APP-01293,0.158,0
APP-01294,0.582,1
APP-01295,0.113,1
APP-01296,0.119,1
APP-01297,7.345,0
APP-01298,0.064,1
APP-01299,0.076,0
APP-01300,0.176,1
APP-01301,0.093,1
APP-01302,0.086,0
APP-01303,0.181,1
APP-01304,0.6,1
APP-01305,0.115,1
APP-01306,6.779,1
APP-01307,0.153,1
APP-01308,0.234,1
APP-01309,0.307,1
APP-01310,0.135,1
APP-01311,0.095,1
APP-01312,0.165,1
APP-01313,0.059,1
APP-01314,0.117,1
APP-01315,5.317,0
APP-01316,0.141,1
APP-01317,2.675,0
APP-01318,4.106,0
APP-01319,0.118,0
APP-01320,0.144,1
APP-01321,8.637,0
APP-01322,0.254,1
APP-01323,0.113,1
APP-01324,0.108,1
APP-01325,0.82,1
APP-01326,6.706,1
APP-01327,8.597,1
APP-01328,0.19,1
APP-01329,0.167,1
APP-01330,0.172,1
APP-01331,3.242,0
APP-01332,0.09,1
APP-01333,0.184,1
APP-01334,0.14,1
APP-01335,6.318,0
APP-01336,0.121,0
APP-01337,0.358,1
APP-01338,0.224,1
APP-01339,0.305,1
APP-01340,0.293,1
APP-01341,0.081,1
APP-01342,0.143,1
APP-01343,0.099,1
APP-01344,0.376,0
APP-01345,8.415,1
APP-01346,0.19,0
APP-01347,0.071,1
APP-01348,0.079,0
APP-01349,6.578,1
APP-01350,0.239,1
APP-01351,6.799,1
APP-01352,8.022,0
APP-01353,4.566,0
APP-01354,0.083,0
APP-01355,10.192,0
APP-01356,0.056,1
APP-01357,0.191,1
APP-01358,0.159,1
APP-01359,0.225,1
APP-01360,9.654,0
APP-01361,0.133,1
APP-01362,0.185,1
APP-01363,0.053,1
APP-01364,0.076,1
APP-01365,0.098,1
APP-01366,0.11,0
APP-01367,0.065,1
APP-01368,10.483,1
APP-01369,8.046,0
APP-01370,0.144,1
APP-01371,9.355,0
APP-01372,6.845,1
APP-01373,0.161,1
APP-01374,0.191,0
APP-01375,0.098,1
APP-01376,0.113,1
APP-01377,3.875,0
APP-01378,0.152,1
APP-01379,9.458,0
APP-01380,0.255,1
APP-01381,0.095,1
APP-01382,0.081,1
APP-01383,7.12,1
APP-01384,0.143,0
APP-01385,0.1,0
APP-01386,0.245,1
APP-01387,11.915,1
APP-01388,4.211,0
APP-01389,0.215,1
APP-01390,0.147,1
APP-01391,9.015,0
APP-01392,0.09,1
APP-01393,10.519,1
APP-01394,0.53,0
APP-01395,0.123,0
APP-01396,0.243,0
APP-01397,0.547,1
APP-01398,0.05,0
APP-01399,0.107,1
APP-01400,0.172,0
APP-01401,6.222,0
APP-01402,0.175,1
APP-01403,0.186,1
APP-01404,0.332,1
APP-01405,0.153,1
APP-01406,0.067,1
APP-01407,0.256,1
APP-01408,0.131,1
APP-01409,0.05,1
APP-01410,0.381,1
APP-01411,3.701,0
APP-01412,0.099,1
APP-01413,2.862,0
APP-01414,0.126,1
APP-01415,7.661,1
APP-01416,0.156,0
APP-01417,0.075,0
APP-01418,0.08,1
APP-01419,0.13,0
APP-01420,0.132,1
APP-01421,10.319,0
APP-01422,0.223,1
APP-01423,0.138,1
APP-01424,9.217,0
APP-01425,0.434,1
APP-01426,0.264,1
APP-01427,9.606,1
APP-01428,0.126,1
APP-01429,7.251,1
APP-01430,0.152,1
APP-01431,0.075,0
APP-01432,0.331,1
APP-01433,0.682,1
APP-01434,0.233,1
APP-01435,0.215,1
APP-01436,0.095,1
APP-01437,0.097,1
APP-01438,0.106,1
APP-01439,0.218,1
APP-01440,0.108,1
APP-01441,0.089,0
APP-01442,0.115,1
APP-01443,5.491,1
APP-01444,0.065,1
APP-01445,0.177,1
APP-01446,6.096,1
APP-01447,0.323,1
APP-01448,0.089,1
APP-01449,0.052,1
APP-01450,6.184,0
APP-01451,0.195,1
APP-01452,0.143,1
APP-01453,0.09,0
APP-01454,7.457,0
APP-01455,0.276,0
APP-01456,5.697,1
APP-01457,0.219,1
APP-01458,0.094,1
APP-01459,0.134,1
APP-01460,0.281,0
APP-01461,7.279,0
APP-01462,0.257,1
APP-01463,0.429,1
APP-01464,5.197,0
APP-01465,0.221,1
APP-01466,6.56,0
APP-01467,0.154,1
APP-01468,0.108,1
APP-01469,4.174,1
APP-01470,0.096,1
APP-01471,0.414,1
APP-01472,0.225,1
APP-01473,0.224,1
APP-01474,6.203,1
APP-01475,0.182,1
APP-01476,0.134,1
APP-01477,0.099,0
APP-01478,0.064,1
APP-01479,13.122,1
APP-01480,0.38,1
APP-01481,0.218,1
APP-01482,0.097,0
APP-01483,6.737,1
APP-01484,9.07,0
APP-01485,0.131,0
APP-01486,7.835,0
APP-01487,0.146,0
APP-01488,6.973,1
APP-01489,6.45,0
APP-01490,2.731,0
APP-01491,13.148,0
APP-01492,0.179,0
APP-01493,0.13,0
APP-01494,0.051,1
APP-01495,0.186,1
APP-01496,0.058,1
APP-01497,0.537,1
APP-01498,0.171,0
APP-01499,0.107,1
APP-01500,0.153,1
APP-01501,0.13,0
APP-01502,0.167,0
APP-01503,0.099,1
APP-01504,0.122,1
APP-01505,0.114,1
APP-01506,0.068,1
APP-01507,2.006,1
APP-01508,4.536,0
APP-01509,0.096,1
APP-01510,0.175,0
APP-01511,0.254,0
APP-01512,3.782,0
APP-01513,4.275,0
APP-01514,0.095,1
APP-01515,0.169,1
APP-01516,0.063,1
APP-01517,0.138,1
APP-01518,3.991,1
APP-01519,11.368,1
APP-01520,0.149,0
APP-01521,4.678,0
APP-01522,0.081,1
APP-01523,0.138,1
APP-01524,0.492,1
APP-01525,0.165,1
APP-01526,1.466,1
APP-01527,0.294,1
APP-01528,0.24,0
APP-01529,0.412,1
APP-01530,0.293,1
APP-01531,0.106,1
APP-01532,6.724,0
APP-01533,0.193,1
APP-01534,2.672,1
APP-01535,11.521,0
APP-01536,0.133,0
APP-01537,0.166,1
APP-01538,0.185,1
APP-01539,0.244,1
APP-01540,0.214,1
APP-01541,13.076,0
APP-01542,0.128,0
APP-01543,7.879,1
APP-01544,0.149,1
APP-01545,0.223,0
APP-01546,9.242,0
APP-01547,0.036,1
APP-01548,6.919,0
APP-01549,4.139,1
APP-01550,0.114,0
APP-01551,0.156,1
APP-01552,3.787,0
APP-01553,0.085,1
APP-01554,6.771,1
APP-01555,0.099,1
APP-01556,3.756,0
APP-01557,7.369,1
APP-01558,0.072,1
APP-01559,0.075,0
APP-01560,8.638,0
APP-01561,0.225,1
APP-01562,0.14,0
APP-01563,0.168,1
APP-01564,0.184,1
APP-01565,0.049,1
APP-01566,3.39,0
APP-01567,0.169,1
APP-01568,0.251,0
APP-01569,0.13,1
APP-01570,0.194,1
APP-01571,0.213,1
APP-01572,0.219,1
APP-01573,9.638,0
APP-01574,0.118,0
APP-01575,0.091,1
APP-01576,3.449,0
APP-01577,0.116,1
APP-01578,14.07,0
APP-01579,0.143,1
APP-01580,0.402,0
APP-01581,2.434,0
APP-01582,0.094,1
APP-01583,0.133,1
APP-01584,0.081,0
APP-01585,9.053,1
APP-01586,0.741,1
APP-01587,0.104,1
APP-01588,0.113,1
APP-01589,0.148,0
APP-01590,0.159,1
APP-01591,0.155,1
APP-01592,0.099,0
APP-01593,9.487,0
APP-01594,0.18,1
APP-01595,0.104,1
APP-01596,13.529,0
APP-01597,0.08,0
APP-01598,8.683,0
APP-01599,6.569,0
APP-01600,0.04,1
APP-01601,7.985,1
APP-01602,5.133,0
APP-01603,7.586,0
APP-01604,0.168,0
APP-01605,7.158,0
APP-01606,0.079,1
APP-01607,2.047,1
APP-01608,0.117,1
APP-01609,0.056,1
APP-01610,6.633,1
APP-01611,0.092,0
APP-01612,0.086,1
APP-01613,5.253,0
APP-01614,0.291,0
APP-01615,0.061,0
APP-01616,0.195,1
APP-01617,0.168,1
APP-01618,0.268,1
APP-01619,0.127,0
APP-01620,0.122,0
APP-01621,0.171,0
APP-01622,0.126,1
APP-01623,0.06,0
APP-01624,9.949,0
APP-01625,0.126,0
APP-01626,0.231,1
APP-01627,0.162,1
APP-01628,0.076,1
APP-01629,0.082,1
APP-01630,0.165,0
APP-01631,0.268,0
APP-01632,0.069,1
APP-01633,0.702,1
APP-01634,0.151,1
APP-01635,0.264,1
APP-01636,6.898,0
APP-01637,0.163,1
APP-01638,0.064,1
APP-01639,3.67,0
APP-01640,0.144,1
APP-01641,5.334,0
APP-01642,0.268,0
APP-01643,0.327,0
APP-01644,0.175,1
APP-01645,6.25,1
APP-01646,0.274,1
APP-01647,0.17,0
APP-01648,0.107,1
APP-01649,0.222,1
APP-01650,0.074,1
APP-01651,0.131,0
APP-01652,0.234,1
APP-01653,11.124,1
APP-01654,0.179,1
APP-01655,0.056,1
APP-01656,5.91,1
APP-01657,7.269,1
APP-01658,0.099,1
APP-01659,0.057,1
APP-01660,0.19,1
APP-01661,0.216,1
APP-01662,0.092,0
APP-01663,0.155,1
APP-01664,0.078,1
APP-01665,10.89,0
APP-01666,0.189,1
APP-01667,0.085,0
APP-01668,0.139,1
APP-01669,0.328,0
APP-01670,0.121,1
APP-01671,9.711,0
APP-01672,0.134,1
APP-01673,9.277,0
APP-01674,0.055,1
APP-01675,0.166,1
APP-01676,5.763,1
APP-01677,0.119,0
APP-01678,0.127,0
APP-01679,9.872,0
APP-01680,0.159,1
APP-01681,0.093,0
APP-01682,0.749,1
APP-01683,1.567,0
APP-01684,7.05,0
APP-01685,8.75,0
APP-01686,0.142,1
APP-01687,4.096,1
APP-01688,0.239,1
APP-01689,0.109,0
APP-01690,0.068,1
APP-01691,7.552,0
APP-01692,12.573,0
APP-01693,5.997,0
APP-01694,0.149,0
APP-01695,0.169,1
APP-01696,0.23,0
APP-01697,0.156,1
APP-01698,0.6,1
APP-01699,0.057,1
APP-01700,9.887,0
APP-01701,5.097,1
APP-01702,0.101,0
APP-01703,0.261,0
APP-01704,0.222,1
APP-01705,0.134,1
APP-01706,0.12,1
APP-01707,6.619,0
APP-01708,9.346,0
APP-01709,0.115,1
APP-01710,0.168,1
APP-01711,0.167,0
APP-01712,0.088,1
APP-01713,0.217,0
APP-01714,0.154,0
APP-01715,7.998,0
APP-01716,0.247,1
APP-01717,6.929,1
APP-01718,7.523,1
APP-01719,0.184,1
APP-01720,0.252,1
APP-01721,0.138,1
APP-01722,4.264,0
APP-01723,1.555,1
APP-01724,5.811,0
APP-01725,0.209,1
APP-01726,0.148,1
APP-01727,0.136,1
APP-01728,11.059,1
APP-01729,0.12,1
APP-01730,0.09,0
APP-01731,10.485,0
APP-01732,0.479,1
APP-01733,0.14,1
APP-01734,0.251,1
APP-01735,0.104,1
APP-01736,9.524,0
APP-01737,0.139,0
APP-01738,0.229,0
APP-01739,0.259,0
APP-01740,0.137,0
APP-01741,0.114,0
APP-01742,5.705,1
APP-01743,0.275,1
APP-01744,0.456,0
APP-01745,0.296,1
APP-01746,7.687,1
APP-01747,0.074,1
APP-01748,0.178,0
APP-01749,6.278,1
APP-01750,0.125,1
APP-01751,0.252,1
APP-01752,0.157,0
APP-01753,0.218,0
APP-01754,0.086,1
APP-01755,0.118,1
APP-01756,5.795,0
APP-01757,0.08,0
APP-01758,0.157,1
APP-01759,0.177,0
APP-01760,0.054,0
APP-01761,3.437,1
APP-01762,0.046,1
APP-01763,0.125,1
APP-01764,0.209,1
APP-01765,9.296,1
APP-01766,0.22,1
APP-01767,9.559,0
APP-01768,0.202,0
APP-01769,3.033,1
APP-01770,0.1,1
APP-01771,0.136,1
APP-01772,0.454,0
APP-01773,0.226,0
APP-01774,0.238,1
APP-01775,0.105,1
APP-01776,0.199,1
APP-01777,0.154,1
APP-01778,10.969,1
APP-01779,0.268,1
APP-01780,14.481,1
APP-01781,0.357,1
APP-01782,0.123,0
APP-01783,0.225,0
APP-01784,13.076,0
APP-01785,0.287,1
APP-01786,0.203,1
APP-01787,0.08,1
APP-01788,0.109,1
APP-01789,0.081,1
APP-01790,0.256,1
APP-01791,0.129,1
APP-01792,0.073,1
APP-01793,0.122,1
APP-01794,0.072,1
APP-01795,0.112,1
APP-01796,0.237,1
APP-01797,0.118,0
APP-01798,0.114,1
APP-01799,0.321,1
APP-01800,0.158,1
APP-01801,8.17,1
APP-01802,0.138,0
APP-01803,8.125,0
APP-01804,0.104,1
APP-01805,0.302,1
APP-01806,0.123,0
APP-01807,0.071,1
APP-01808,0.098,1
APP-01809,4.482,1
APP-01810,3.758,0
APP-01811,0.229,1
APP-01812,0.081,1
APP-01813,0.127,1
APP-01814,5.008,0
APP-01815,0.246,1
APP-01816,0.117,1
APP-01817,0.07,1
APP-01818,0.179,1
APP-01819,4.803,0
APP-01820,0.069,0
APP-01821,0.147,1
APP-01822,0.111,0
APP-01823,0.102,1
APP-01824,8.059,0
APP-01825,0.153,0
APP-01826,0.088,1
APP-01827,5.766,1
APP-01828,8.252,0
APP-01829,9.686,0
APP-01830,0.215,1
APP-01831,4.687,1
APP-01832,6.338,0
APP-01833,0.088,0
APP-01834,7.047,1
APP-01835,0.094,1
APP-01836,0.164,1
APP-01837,0.742,1
APP-01838,0.316,1
APP-01839,0.091,1
APP-01840,9.228,1
APP-01841,3.381,0
APP-01842,0.145,1
APP-01843,0.573,1
APP-01844,0.079,1
APP-01845,0.067,1
APP-01846,5.826,0
APP-01847,0.123,1
APP-01848,7.948,0
APP-01849,0.107,1
APP-01850,16.497,0
APP-01851,0.171,1
APP-01852,0.125,0
APP-01853,0.204,0
APP-01854,0.103,1
APP-01855,0.112,1
APP-01856,0.118,0
APP-01857,0.245,0
APP-01858,0.05,0
APP-01859,0.18,1
APP-01860,9.307,0
APP-01861,0.072,1
APP-01862,0.272,1
APP-01863,0.121,0
APP-01864,0.107,1
APP-01865,0.135,1
APP-01866,0.359,0
APP-01867,0.107,0
APP-01868,0.064,1
APP-01869,0.148,1
APP-01870,0.058,1
APP-01871,7.308,1
APP-01872,9.697,0
APP-01873,0.17,1
APP-01874,0.323,1
APP-01875,0.099,0
APP-01876,0.168,0
APP-01877,0.14,1
APP-01878,0.082,1
APP-01879,0.22,1
APP-01880,0.152,1
APP-01881,0.255,1
APP-01882,2.364,0
APP-01883,0.073,1
APP-01884,4.001,0
APP-01885,0.078,1
APP-01886,0.1,0
APP-01887,0.085,1
APP-01888,0.189,1
APP-01889,0.078,1
APP-01890,0.202,1
APP-01891,0.067,0
APP-01892,0.214,1
APP-01893,0.093,0
APP-01894,0.136,1
APP-01895,0.097,1
APP-01896,0.274,1
APP-01897,6.049,1
APP-01898,10.558,0
APP-01899,0.114,1
APP-01900,0.221,1
APP-01901,0.075,1
APP-01902,0.151,1
APP-01903,0.241,1
APP-01904,5.932,1
APP-01905,14.49,1
APP-01906,0.158,1
APP-01907,11.403,0
APP-01908,0.103,1
APP-01909,0.137,1
APP-01910,10.606,1
APP-01911,4.448,0
APP-01912,0.108,1
APP-01913,8.031,0
APP-01914,0.11,0
APP-01915,10.824,1
APP-01916,0.083,1
APP-01917,0.6,0
APP-01918,0.128,1
APP-01919,11.084,0
APP-01920,0.303,0
APP-01921,0.141,1
APP-01922,3.442,0
APP-01923,0.823,0
APP-01924,0.573,0
APP-01925,0.122,0
APP-01926,11.439,1
APP-01927,0.068,0
APP-01928,8.593,0
APP-01929,8.109,1
APP-01930,6.156,0
APP-01931,0.311,1
APP-01932,0.249,1
APP-01933,6.876,0
APP-01934,14.797,1
APP-01935,10.539,1
APP-01936,0.154,1
APP-01937,0.12,1
APP-01938,10.815,1
APP-01939,0.154,0
APP-01940,5.566,1
APP-01941,0.102,1
APP-01942,0.109,1
APP-01943,0.302,1
APP-01944,0.074,1
APP-01945,0.05,0
APP-01946,0.363,1
APP-01947,0.173,1
APP-01948,0.228,0
APP-01949,0.6,1
APP-01950,6.938,0
APP-01951,0.122,1
APP-01952,0.117,1
APP-01953,5.382,1
APP-01954,0.195,1
APP-01955,0.242,1
APP-01956,5.407,1
APP-01957,0.201,1
APP-01958,0.206,1
APP-01959,0.253,1
APP-01960,0.137,1
APP-01961,3.309,0
APP-01962,9.433,0
APP-01963,0.076,1
APP-01964,0.45,1
APP-01965,0.152,1
APP-01966,0.234,1
APP-01967,0.334,0
APP-01968,0.145,1
APP-01969,10.119,0
APP-01970,9.343,1
APP-01971,3.358,1
APP-01972,5.379,0
APP-01973,0.166,0
APP-01974,0.272,0
APP-01975,0.217,1
APP-01976,3.834,1
APP-01977,0.09,1
APP-01978,0.491,0
APP-01979,0.197,1
APP-01980,10.771,0
APP-01981,9.303,1
APP-01982,2.279,0
APP-01983,0.142,1
APP-01984,0.268,1
APP-01985,0.173,1
APP-01986,0.31,1
APP-01987,8.329,0
APP-01988,0.211,1
APP-01989,0.162,1
APP-01990,5.714,0
APP-01991,3.93,1
APP-01992,0.198,0
APP-01993,0.157,1
APP-01994,0.074,0
APP-01995,6.058,1
APP-01996,0.078,1
APP-01997,0.219,1
APP-01998,0.241,1
APP-01999,0.115,1
APP-02000,0.226,0
APP-02001,5.857,0
APP-02002,10.021,1
APP-02003,0.134,1
APP-02004,10.643,0
APP-02005,0.1,1
APP-02006,0.579,1
APP-02007,7.218,0
APP-02008,7.681,1
APP-02009,0.159,1
APP-02010,4.832,1
APP-02011,0.342,0
APP-02012,3.745,1
APP-02013,7.936,0
APP-02014,0.124,0
APP-02015,0.087,1
APP-02016,0.181,0
APP-02017,0.39,1
APP-02018,0.093,1
APP-02019,0.091,1
APP-02020,15.522,1
APP-02021,0.078,1
APP-02022,0.118,0
APP-02023,10.253,0
APP-02024,0.055,1
APP-02025,6.367,1
APP-02026,0.15,1
APP-02027,8.585,0
APP-02028,9.268,0
APP-02029,0.2,1
APP-02030,9.157,1
APP-02031,0.174,1
APP-02032,0.349,1
APP-02033,0.04,1
APP-02034,0.116,1
APP-02035,0.067,1
APP-02036,7.696,0
APP-02037,0.249,1
APP-02038,0.169,1
APP-02039,0.085,1
APP-02040,9.939,0
APP-02041,0.241,0
APP-02042,14.068,1
APP-02043,0.047,1
APP-02044,0.169,0
APP-02045,0.275,1
APP-02046,0.152,1
APP-02047,0.89,1
APP-02048,0.116,1
APP-02049,3.503,0
APP-02050,0.22,1
APP-02051,0.282,0
APP-02052,0.205,1
APP-02053,0.239,1
APP-02054,0.08,1
APP-02055,0.114,0
APP-02056,0.212,1
APP-02057,0.124,0
APP-02058,0.228,1
APP-02059,0.132,0
APP-02060,0.082,0
APP-02061,3.155,0
APP-02062,16.753,0
APP-02063,0.527,0
APP-02064,0.129,0
APP-02065,0.199,1
APP-02066,0.453,1
APP-02067,0.057,1
APP-02068,0.508,0
APP-02069,0.116,0
APP-02070,0.188,1
APP-02071,0.305,1
APP-02072,0.068,1
APP-02073,9.182,0
APP-02074,0.078,1
APP-02075,0.151,1
APP-02076,9.549,1
APP-02077,3.534,0
APP-02078,0.246,1
APP-02079,8.347,0
APP-02080,0.254,1
APP-02081,0.178,1
APP-02082,0.181,1
APP-02083,0.113,1
APP-02084,8.663,1
APP-02085,0.151,0
APP-02086,0.115,1
APP-02087,0.1,1
APP-02088,0.054,1
APP-02089,0.18,0
APP-02090,0.124,1
APP-02091,0.226,0
APP-02092,8.453,1
APP-02093,8.538,0
APP-02094,5.256,0
APP-02095,0.306,1
APP-02096,0.232,0
APP-02097,0.112,0
APP-02098,0.054,1
APP-02099,0.146,0
APP-02100,0.154,1
APP-02101,0.172,1
APP-02102,0.226,0
APP-02103,0.157,1
APP-02104,8.262,0
APP-02105,0.073,1
APP-02106,0.078,1
APP-02107,7.761,0
APP-02108,0.263,1
APP-02109,4.315,0
APP-02110,0.151,0
APP-02111,2.763,0
APP-02112,3.734,0
APP-02113,0.152,1
APP-02114,13.493,1
APP-02115,0.135,0
APP-02116,0.062,1
APP-02117,0.099,1
APP-02118,0.368,1
APP-02119,3.897,1
APP-02120,11.271,0
APP-02121,4.788,0
APP-02122,0.251,1
APP-02123,0.191,0
APP-02124,0.406,1
APP-02125,0.27,0
APP-02126,0.117,0
APP-02127,0.132,1
APP-02128,0.241,0
APP-02129,11.489,1
APP-02130,0.288,0
APP-02131,0.088,1
APP-02132,0.188,1
APP-02133,5.459,1
APP-02134,3.713,0
APP-02135,3.944,0
APP-02136,0.145,1
APP-02137,9.226,0
APP-02138,2.677,1
APP-02139,0.112,1
APP-02140,0.363,1
APP-02141,0.111,1
APP-02142,0.135,0
APP-02143,0.105,0
APP-02144,0.104,1
APP-02145,0.208,1
APP-02146,0.198,1
APP-02147,0.223,1
APP-02148,0.402,1
APP-02149,4.428,1
APP-02150,0.194,0
APP-02151,7.237,0
APP-02152,3.091,1
APP-02153,0.226,1
APP-02154,0.136,0
APP-02155,0.763,1
APP-02156,12.869,0
APP-02157,0.205,1
APP-02158,0.082,1
APP-02159,0.152,0
APP-02160,0.128,0
APP-02161,0.543,0
APP-02162,6.938,0
APP-02163,0.141,1
APP-02164,9.5,0
APP-02165,0.108,0
APP-02166,6.313,0
APP-02167,0.17,1
APP-02168,0.18,1
APP-02169,11.605,0
APP-02170,0.137,1
APP-02171,0.494,1
APP-02172,5.043,0
APP-02173,0.339,1
APP-02174,0.136,1
APP-02175,0.153,1
APP-02176,0.275,1
APP-02177,0.347,1
APP-02178,0.122,0
APP-02179,0.096,1
APP-02180,0.074,1
APP-02181,6.62,1
APP-02182,0.189,1
APP-02183,0.295,0
APP-02184,7.236,0
APP-02185,0.144,1
APP-02186,0.08,1
APP-02187,0.16,1
APP-02188,5.809,1
APP-02189,0.216,1
APP-02190,0.109,0
APP-02191,0.352,1
APP-02192,0.479,1
APP-02193,0.181,1
APP-02194,0.151,1
APP-02195,0.145,1
APP-02196,9.342,0
APP-02197,0.162,1
APP-02198,0.148,1
APP-02199,0.085,1
APP-02200,0.105,1
APP-02201,0.099,0
APP-02202,0.246,1
APP-02203,0.6,1
APP-02204,0.369,1
APP-02205,0.115,1
APP-02206,0.059,1
APP-02207,0.08,1
APP-02208,0.533,1
APP-02209,11.737,1
APP-02210,0.212,1
APP-02211,7.944,1
APP-02212,7.112,0
APP-02213,0.077,1
APP-02214,0.152,1
APP-02215,0.245,0
APP-02216,0.269,1
APP-02217,0.234,1
APP-02218,0.128,1
APP-02219,0.37,1
APP-02220,0.182,1
APP-02221,0.341,1
APP-02222,0.157,1
APP-02223,0.197,1
APP-02224,8.1,1
APP-02225,0.274,0
APP-02226,0.203,1
APP-02227,0.158,0
APP-02228,0.121,1
APP-02229,0.092,0
APP-02230,5.659,0
APP-02231,0.19,1
APP-02232,10.602,0
APP-02233,6.043,0
APP-02234,0.346,1
APP-02235,0.087,1
APP-02236,10.3,0
APP-02237,0.1,0
APP-02238,0.114,1
APP-02239,0.151,1
APP-02240,0.09,0
APP-02241,9.427,1
APP-02242,0.187,1
APP-02243,0.298,0
APP-02244,0.167,1
APP-02245,0.104,1
APP-02246,6.748,0
APP-02247,7.454,0
APP-02248,8.336,1
APP-02249,0.24,1
APP-02250,7.703,0
APP-02251,0.17,0
APP-02252,0.152,1
APP-02253,0.159,0
APP-02254,8.607,0
APP-02255,4.122,0
APP-02256,0.126,1
APP-02257,7.42,0
APP-02258,0.23,1
APP-02259,5.462,0
APP-02260,0.291,1
APP-02261,0.296,1
APP-02262,0.422,1
APP-02263,0.262,0
APP-02264,0.163,1
APP-02265,0.115,1
APP-02266,0.196,1
APP-02267,0.199,1
APP-02268,0.116,1
APP-02269,0.702,1
APP-02270,0.154,0
APP-02271,3.076,0
APP-02272,0.138,0
APP-02273,0.221,1
APP-02274,0.636,1
APP-02275,0.161,0
APP-02276,5.738,0
APP-02277,9.444,1
APP-02278,10.703,0
APP-02279,0.126,1
APP-02280,0.047,1
APP-02281,0.082,0
APP-02282,0.105,1
APP-02283,0.219,1
APP-02284,8.205,1
APP-02285,0.142,1
APP-02286,8.252,1
APP-02287,0.073,0
APP-02288,0.06,1
APP-02289,0.219,1
APP-02290,0.087,0
APP-02291,0.068,1
APP-02292,6.274,0
APP-02293,9.842,0
APP-02294,9.791,0
APP-02295,0.09,1
APP-02296,0.124,0
APP-02297,6.412,0
APP-02298,3.751,1
APP-02299,10.534,1
APP-02300,0.172,1
APP-02301,3.227,1
APP-02302,0.155,1
APP-02303,0.053,1
APP-02304,0.125,0
APP-02305,0.176,0
APP-02306,0.162,1
APP-02307,0.158,1
APP-02308,0.122,0
APP-02309,9.485,0
APP-02310,10.738,1
APP-02311,1.904,1
APP-02312,14.148,1
APP-02313,0.178,0
APP-02314,3.77,0
APP-02315,7.529,1
APP-02316,3.62,0
APP-02317,0.389,0
APP-02318,0.074,0
APP-02319,0.338,1
APP-02320,0.139,1
APP-02321,0.118,1
APP-02322,9.926,0
APP-02323,4.377,0
APP-02324,0.062,1
APP-02325,0.161,1
APP-02326,11.329,0
APP-02327,0.323,0
APP-02328,0.047,1
APP-02329,7.086,0
